user_id,date,validity_type_bad,bounce_type_soft,bounce_type_hard,bounce_type_other,paycheck_amount_gross,type_of_income,account_number,type_of_loan,autopay_check,bankruptcy_check,deferral_check,customer_account_age,collateral_check,homeowner_check,target_variable,state,type_of_address,branch_distance,user_age,credit_score,plans_count,retired_check,freq_payment,job_duration
9222,10/27/2019,0,0,0,0,3148,21,1638177,13,0,0,0,5,0,0,0,TX,M,52,24 years,502,5,0,2,2 years
65586,10/24/2019,1,0,0,0,2253,4,1347750,20,0,0,0,4,0,0,0,NJ,M,9,36 years,502,2,0,1,11 years
13155,12/29/2019,0,0,0,0,2456,4,1075202,28,0,0,0,3,0,1,0,AZ,P,55,46 years,502,3,0,1,21 years
17019,12/20/2019,0,0,0,0,654,29,4077203,30,0,0,0,5,0,0,0,TX,P,45,23 years,502,3,0,3,4 years
12580,12/18/2019,0,0,0,0,515,5,2280456,20,0,0,0,3,0,0,0,TX,M,51,40 years,502,5,0,2,18 years
27852,12/17/2019,0,0,0,0,1122,5,3450150,7,0,0,0,3,0,1,0,TX,P,39,54 years,502,3,0,2,30 years
27170,12-06-19,0,0,0,0,4893,13,4270433,14,0,0,0,3,0,0,0,TX,M,57,20 years,502,4,0,1,1 years
46279,12-04-19,0,0,0,0,2964,6,7729142,7,0,0,0,3,0,0,0,AZ,P,11,50 years,502,3,0,1,27 years
71203,12-02-19,0,0,0,0,3502,4,5628012,18,0,0,0,2,0,0,0,TX,M,54,29 years,502,4,0,3,7 years
37705,11/29/2019,0,0,0,0,1385,7,1286112,9,0,0,0,3,0,1,0,TX,M,36,20 years,502,1,0,3,1 years
68464,11/25/2019,0,0,0,0,2793,21,2938542,28,1,0,0,1,0,1,0,TX,M,16,52 years,502,2,0,2,33 years
35222,11/23/2019,0,0,0,0,4827,16,5316517,18,0,0,0,3,0,0,0,AZ,M,8,55 years,502,2,0,3,32 years
33998,11/19/2019,0,0,0,1,1569,9,6184478,20,0,0,0,3,0,0,0,TX,P,22,42 years,503,7,0,1,22 years
44336,11/15/2019,0,0,0,0,881,23,6035508,12,0,0,0,5,0,0,0,AZ,P,51,26 years,503,4,0,4,2 years
33132,11-11-19,0,0,0,0,1836,,3335315,10,0,0,0,2,0,0,0,AZ,M,2,52 years,503,6,0,2,28 years
64499,11-08-19,1,0,0,0,1489,12,5892654,13,1,0,0,4,0,0,0,CA,P,7,27 years,503,5,0,2,3 years
11036,11-07-19,0,0,0,0,2556,3,5669916,30,0,0,0,1,0,1,0,AZ,M,15,35 years,503,3,0,2,11 years
9244,10/26/2019,0,0,0,0,2765,23,6072385,8,0,0,0,2,0,1,0,TX,P,32,41 years,503,5,0,4,19 years
80090,10/23/2019,0,0,0,0,2013,32,2845654,9,1,0,0,3,0,1,0,TX,M,35,45 years,503,3,0,1,24 years
71983,12/31/2019,0,0,0,1,798,25,7838140,13,0,1,1,3,0,0,0,TX,P,18,52 years,503,4,0,2,31 years
10858,12/27/2019,1,0,0,0,2631,2,5188379,30,0,0,0,4,0,1,0,FL,P,35,41 years,503,5,0,2,18 years
29860,12/25/2019,1,0,0,0,1228,28,1132279,26,0,0,0,3,0,0,0,AZ,M,23,36 years,503,4,0,2,15 years
36200,12/24/2019,0,0,0,0,4183,5,7437812,30,0,0,0,3,0,1,0,TX,P,17,42 years,503,3,1,2,21 years
8594,12/23/2019,0,0,0,0,2706,11,4618257,28,0,0,0,2,0,0,0,AZ,P,34,40 years,503,6,0,1,21 years
756,12/22/2019,0,0,0,0,2978,2,1485105,14,0,0,0,4,0,0,0,TX,P,60,50 years,503,4,0,2,27 years
75982,12/19/2019,0,0,0,0,4153,1,3991992,14,0,0,0,5,0,0,0,TX,P,38,54 years,503,5,0,1,30 years
31774,12-10-19,0,0,0,0,2705,28,3483460,32,0,0,0,5,0,0,0,AZ,M,12,21 years,503,3,0,3,1 years
72586,12-02-19,0,0,0,0,2542,11,6644552,32,0,0,0,1,0,0,0,TX,P,42,27 years,503,4,0,1,8 years
33287,12-02-19,0,0,0,0,3434,26,4588545,32,1,0,0,5,0,0,0,TX,M,31,53 years,503,6,0,4,30 years
98757,11/21/2019,0,0,0,0,3759,24,6355196,30,1,0,0,5,0,0,0,AZ,P,55,59 years,503,8,0,3,35 years
39046,11/15/2019,0,0,0,0,2081,22,1274247,30,0,0,0,2,0,0,0,AZ,P,50,28 years,503,1,0,2,3 years
90264,11-10-19,1,0,0,0,3852,12,2647647,20,0,0,0,3,0,0,0,TX,P,39,26 years,504,2,0,4,3 years
67045,11-09-19,0,0,0,0,2177,29,7580985,12,1,0,0,5,0,0,0,TX,P,54,50 years,504,2,0,2,28 years
56061,12/28/2019,0,0,0,0,3532,28,1598432,22,0,0,0,1,0,0,0,AZ,P,2,34 years,504,3,1,1,10 years
35416,12/27/2019,0,0,0,0,3841,17,1654767,14,0,0,0,1,0,0,0,TX,M,46,36 years,504,2,1,3,17 years
83380,12/27/2019,1,0,0,0,1074,28,1120535,12,0,0,0,1,0,1,0,GA,M,15,55 years,504,8,0,3,33 years
77496,12/20/2019,0,0,0,1,4826,20,7434982,27,0,0,0,3,0,0,0,TX,M,40,29 years,504,6,0,2,4 years
72999,12/17/2019,0,0,0,0,1111,12,6231890,10,0,0,0,5,0,0,0,TX,M,15,39 years,504,1,0,2,20 years
59193,12-10-19,0,1,0,1,2527,25,4557011,8,0,0,0,5,0,0,0,TX,M,44,54 years,504,3,0,2,35 years
97626,11/30/2019,0,0,0,0,1817,21,2875321,8,0,1,0,5,0,0,0,AZ,P,21,29 years,504,2,0,3,8 years
11709,11/30/2019,0,0,0,0,4809,2,4577002,28,0,0,0,2,0,0,0,TX,M,18,36 years,504,3,0,3,18 years
33261,11/26/2019,0,0,0,0,1146,17,7368099,30,0,0,0,1,1,1,0,AZ,P,18,55 years,504,6,0,2,30 years
24294,11/19/2019,0,0,0,0,4735,18,1962798,,0,0,0,5,0,0,0,AZ,P,57,51 years,504,5,0,3,29 years
28951,11-11-19,1,0,0,0,3866,22,7287640,13,0,0,0,2,0,0,0,FL,P,58,34 years,504,5,0,1,12 years
10707,10/30/2019,1,0,0,0,3058,5,2256123,27,0,0,0,1,0,1,0,NJ,M,40,34 years,504,5,0,1,14 years
30595,10/27/2019,0,0,0,0,4209,28,5436706,28,0,0,0,3,0,0,0,TX,M,7,23 years,504,6,0,2,5 years
87846,12/21/2019,0,0,0,0,4704,23,1878163,8,0,0,0,4,0,0,0,TX,M,26,55 years,504,7,0,3,35 years
4284,12/20/2019,1,0,0,0,3629,21,6968953,30,0,0,0,3,0,1,0,AZ,P,59,31 years,504,4,0,1,6 years
13346,12/19/2019,0,0,0,0,3655,11,1775352,8,0,0,0,4,0,0,0,AZ,M,47,57 years,504,4,0,2,33 years
50028,12/18/2019,0,0,0,0,2109,19,1051076,26,0,0,0,5,0,1,0,AZ,P,12,55 years,505,10,1,3,32 years
59536,12/17/2019,0,0,0,0,1152,19,6273427,30,0,0,0,5,0,0,0,AZ,M,45,47 years,505,6,0,2,22 years
53899,12-10-19,0,0,0,0,1428,3,7339650,15,0,0,0,2,0,0,0,TX,P,7,39 years,505,4,0,3,18 years
54245,12-08-19,0,0,0,0,1457,29,1249505,24,0,0,0,2,0,1,0,AZ,M,45,53 years,505,4,0,3,31 years
59434,12-01-19,0,0,0,0,1877,19,1572692,11,0,0,0,2,0,0,0,AZ,P,2,37 years,505,2,0,3,17 years
1616,12-01-19,0,0,0,1,3705,25,2506679,15,0,0,0,2,0,0,0,AZ,M,4,23 years,505,3,0,4,1 years
75185,11/30/2019,1,0,0,0,4850,2,4502569,7,0,0,0,3,0,0,0,TX,M,37,39 years,505,3,0,4,16 years
30193,11/26/2019,0,0,0,0,4425,25,4433253,20,0,0,0,2,0,1,0,TX,M,40,32 years,505,1,0,2,14 years
94087,11/25/2019,0,0,0,0,2546,3,2360004,11,0,0,0,4,0,0,0,TX,M,52,57 years,505,6,0,2,32 years
67375,11/23/2019,0,0,0,0,1032,30,1567495,27,0,0,0,2,0,0,0,TX,M,4,26 years,505,6,0,3,4 years
74431,11-12-19,0,0,0,0,4281,7,5234380,20,0,0,0,5,0,0,0,TX,M,42,41 years,505,6,0,1,20 years
64194,11-12-19,0,0,0,0,1778,16,1710152,20,0,0,0,3,0,1,0,TX,M,45,51 years,505,4,0,4,33 years
51682,11-01-19,0,0,0,0,3053,29,7271607,,0,0,0,2,0,0,0,TX,M,2,46 years,505,5,0,4,21 years
13118,10/27/2019,0,0,0,0,855,10,5715182,10,1,0,0,4,0,0,0,AZ,M,2,39 years,505,2,0,4,17 years
25453,12/26/2019,0,0,0,0,3061,5,1631688,15,0,0,0,4,0,1,0,AZ,M,40,27 years,505,5,0,3,9 years
49824,12/24/2019,0,0,0,0,828,27,7284199,30,0,0,0,5,0,0,0,TX,M,12,36 years,505,2,0,2,16 years
19310,12-05-19,0,0,0,0,3768,32,1585322,18,0,0,0,4,0,0,0,IL,M,30,38 years,505,2,0,1,15 years
12950,12-03-19,0,0,0,0,4154,17,1434645,22,0,0,0,4,0,0,0,TX,P,15,44 years,505,3,0,1,23 years
54239,11/29/2019,0,0,0,1,3425,32,3362373,15,0,0,0,5,0,0,0,AZ,M,53,44 years,505,6,0,2,26 years
39230,11/23/2019,0,0,0,0,3521,13,3764357,9,0,0,0,5,0,0,0,AZ,M,43,36 years,506,6,0,4,11 years
68326,11/16/2019,0,0,0,0,2048,7,7644355,32,0,0,0,3,0,1,0,TX,P,31,22 years,506,10,0,3,2 years
89461,11/15/2019,1,0,0,0,1100,19,6039700,14,0,0,0,1,0,0,0,IN,P,55,50 years,506,2,0,2,30 years
49975,11/13/2019,0,0,0,0,4285,18,7572198,22,0,0,0,4,0,1,0,TX,M,30,25 years,506,1,0,4,3 years
40566,11-04-19,0,0,0,0,1797,13,4537881,32,0,0,0,2,0,0,0,AZ,P,25,49 years,506,2,0,2,28 years
12199,11-04-19,0,0,0,0,1032,25,5999468,8,1,0,0,4,0,0,0,TX,P,18,50 years,506,4,0,2,29 years
30017,11-02-19,0,0,0,0,4274,14,1696988,11,0,0,0,4,0,0,0,TX,P,35,56 years,506,5,0,4,35 years
7591,10/31/2019,0,0,0,0,3269,28,3420072,18,0,0,0,1,0,0,0,AZ,P,57,38 years,506,5,0,1,14 years
39438,10/28/2019,0,0,0,0,508,19,4900474,30,0,0,0,1,0,1,0,AZ,M,8,34 years,506,8,0,3,10 years
85423,10/26/2019,0,0,0,0,4879,24,7433451,20,0,0,0,3,0,0,0,TX,P,27,44 years,506,7,0,4,26 years
60522,12/24/2019,0,0,0,0,3974,18,5944166,12,0,0,1,3,0,0,0,TX,M,28,34 years,506,5,0,2,16 years
5526,12/21/2019,1,0,0,0,4341,14,4109516,24,0,0,0,4,0,0,0,TX,P,42,45 years,506,8,0,3,23 years
62434,12/20/2019,0,0,0,0,4313,18,5033944,12,0,0,0,5,0,1,0,TX,M,42,31 years,506,3,0,2,6 years
82374,12/19/2019,0,0,0,0,1525,13,5530673,20,0,0,0,3,0,0,0,TX,M,33,50 years,506,3,0,3,29 years
76078,12/19/2019,0,0,0,0,4104,5,5552944,14,0,0,0,4,0,0,0,TX,M,14,29 years,506,7,0,1,6 years
26896,12/16/2019,0,0,0,0,633,1,3703636,11,1,0,1,2,0,0,0,TX,P,35,41 years,507,3,0,2,20 years
27750,12/16/2019,0,0,0,0,509,90,5851167,13,0,0,0,3,0,0,0,AZ,P,22,36 years,507,2,0,1,13 years
10509,12/15/2019,0,1,0,0,3361,10,5849087,13,0,0,0,5,0,0,0,IL,M,39,36 years,507,4,0,2,17 years
92005,12-08-19,1,0,0,0,3915,15,3954140,8,0,0,0,3,0,0,0,GA,M,43,50 years,507,6,0,3,32 years
53624,12-01-19,0,0,1,0,1446,23,7685678,18,0,0,0,5,0,0,0,TX,M,32,44 years,507,5,0,4,25 years
27081,11/29/2019,1,0,0,0,3679,20,4776268,32,0,0,0,2,0,0,0,TX,P,45,49 years,507,4,1,4,27 years
88556,11/28/2019,0,0,0,0,2264,27,1580009,8,0,0,0,4,0,1,0,TX,P,52,53 years,507,4,0,3,34 years
50358,11/18/2019,0,0,0,0,2368,25,7746073,8,1,0,0,5,0,1,0,TX,P,47,34 years,507,5,0,1,14 years
36145,11/14/2019,0,0,0,0,2878,13,6800646,30,1,0,0,3,0,0,0,TX,P,16,23 years,507,4,0,4,2 years
64426,11-11-19,1,0,0,0,4274,11,3508433,30,0,0,0,4,0,1,0,GA,M,59,29 years,507,1,0,1,6 years
50589,11-07-19,0,0,0,0,1816,3,2858331,11,0,0,0,5,0,0,0,TX,M,28,49 years,507,7,0,2,26 years
54530,11-06-19,0,0,0,0,2252,10,6395819,8,0,0,0,1,0,0,0,AZ,M,21,59 years,507,4,0,2,35 years
95881,11-03-19,1,0,0,0,4412,,6216422,,1,0,0,1,0,1,0,GA,P,50,49 years,507,2,0,1,31 years
9110,11-02-19,0,0,0,1,3953,10,3039364,28,0,0,0,3,0,0,0,AZ,M,8,53 years,507,5,0,2,31 years
70676,10/31/2019,0,0,0,0,2555,13,4967814,28,0,0,0,2,0,0,0,AZ,P,25,53 years,507,4,0,1,33 years
50990,10/29/2019,1,0,0,0,2243,9,7430983,8,0,0,0,4,0,1,0,CA,M,17,40 years,507,2,0,1,22 years
21509,10/25/2019,0,0,0,0,3266,13,6602607,18,0,0,0,1,0,0,0,IL,M,16,43 years,507,5,0,3,18 years
97030,10/21/2019,0,0,0,0,4870,17,6618305,27,0,0,0,4,0,1,0,AZ,P,54,33 years,507,3,0,4,10 years
84668,12/31/2019,0,0,0,0,4467,8,6646549,11,1,1,1,5,0,0,0,AZ,P,38,47 years,508,2,0,3,26 years
44594,12/24/2019,0,0,0,0,677,90,1511348,11,0,0,1,5,0,0,0,AZ,M,17,53 years,508,5,0,2,30 years
24200,12/14/2019,0,0,0,0,2808,31,4352220,9,0,0,0,5,0,0,0,TX,P,2,50 years,508,6,0,1,29 years
50772,12/14/2019,0,0,0,0,3154,16,3754268,27,0,0,0,4,0,0,0,TX,M,16,26 years,508,5,0,2,2 years
53133,12-04-19,0,0,0,0,4635,90,1132445,14,0,0,0,3,0,1,0,AZ,P,42,44 years,508,5,0,1,25 years
44248,11/27/2019,1,0,0,0,4627,24,2902474,12,0,0,0,2,0,0,0,GA,P,27,48 years,508,1,0,3,29 years
69958,11/27/2019,1,0,0,0,3604,19,3890267,10,0,0,0,5,0,0,0,CA,M,44,27 years,508,3,0,4,2 years
30474,11/23/2019,0,0,0,0,2530,27,1122663,9,0,0,0,3,0,0,0,TX,P,58,58 years,508,2,0,2,34 years
51853,11/20/2019,0,0,0,0,1458,16,2886229,10,0,0,0,4,0,1,0,TX,P,35,27 years,508,3,0,3,9 years
58691,11/20/2019,0,0,0,0,721,23,3966967,11,0,0,0,5,0,0,0,AZ,M,19,52 years,508,3,0,3,28 years
70463,11/20/2019,0,0,1,0,4368,,7814593,7,0,0,0,3,0,0,0,AZ,M,58,28 years,508,5,0,3,5 years
33004,11-09-19,0,0,0,0,3689,8,3694970,27,1,0,0,4,0,0,0,AZ,M,5,35 years,508,3,0,3,14 years
25074,11-07-19,0,0,0,0,3136,19,4171203,8,0,0,0,5,0,0,0,TX,P,59,40 years,508,3,0,2,15 years
83200,11-02-19,0,1,0,0,4380,19,1219309,,0,0,0,2,0,0,0,TX,P,52,42 years,508,4,0,1,23 years
87079,12/26/2019,1,1,0,0,4444,7,5130013,24,0,1,0,2,0,0,0,TX,M,53,30 years,508,6,0,3,12 years
13732,12/26/2019,0,0,0,0,4157,90,1772696,22,0,0,0,4,0,0,0,AZ,M,7,32 years,508,6,0,1,10 years
7780,12/14/2019,0,0,0,0,3892,13,2106653,18,0,0,0,5,0,0,0,TX,M,39,59 years,508,3,0,2,34 years
34270,12/13/2019,0,0,0,0,4690,11,4801216,22,0,0,0,4,0,0,0,TX,P,31,49 years,509,3,0,2,29 years
71132,12-12-19,1,0,0,0,1100,6,7710702,22,0,0,0,5,0,1,0,FL,P,46,35 years,509,6,0,2,17 years
73440,12-10-19,0,0,0,0,4675,18,6555701,30,1,0,0,1,0,0,0,AZ,M,28,46 years,509,4,0,3,23 years
48974,12-09-19,0,0,0,0,3651,3,3090502,20,0,0,0,5,0,0,0,TX,P,55,39 years,509,4,0,2,21 years
87015,12-02-19,0,0,0,0,2854,16,1921570,12,0,0,0,4,0,1,0,AZ,P,28,29 years,509,4,0,2,5 years
84855,11/28/2019,1,0,0,0,3859,11,4018311,32,0,0,0,4,0,0,0,NJ,M,40,25 years,509,2,0,4,7 years
51894,11/14/2019,1,0,0,0,3018,14,7617380,9,0,0,0,2,0,1,0,FL,M,31,56 years,509,8,0,4,35 years
34946,11/14/2019,1,0,0,0,1701,90,1907925,8,1,0,0,1,0,0,0,NJ,M,26,43 years,509,4,0,4,24 years
66104,11-08-19,1,0,0,0,1165,22,2018215,24,0,0,0,4,0,1,0,NJ,P,48,35 years,509,3,0,1,15 years
39542,11-05-19,0,0,0,0,1536,6,3916908,8,0,0,0,2,0,0,0,AZ,P,6,52 years,509,3,0,1,32 years
52496,11-05-19,1,0,0,0,3084,30,6011867,7,0,0,0,3,0,0,0,NJ,P,44,45 years,509,3,0,1,23 years
58040,10/31/2019,0,0,0,0,3913,28,2998165,13,0,0,0,2,0,0,0,TX,M,38,46 years,509,4,0,3,23 years
22958,10/26/2019,0,0,0,0,4598,23,6167592,8,1,0,0,5,0,0,0,TX,M,49,46 years,509,3,0,1,25 years
2562,10/23/2019,0,0,0,1,3460,19,3797567,24,0,0,0,2,0,0,0,TX,M,48,31 years,509,5,0,3,7 years
55074,10/22/2019,0,1,0,0,4084,17,7842018,24,1,0,0,2,0,0,0,TX,M,56,40 years,509,3,0,3,18 years
86267,12/25/2019,0,0,0,0,2608,4,1550684,24,1,0,0,2,0,1,0,AZ,P,18,32 years,509,3,0,2,10 years
29343,12/24/2019,0,0,1,0,1195,23,5604976,15,0,0,0,1,0,0,0,IL,M,4,28 years,510,6,0,2,4 years
46310,12-12-19,0,0,0,0,1444,8,1720612,20,0,0,0,5,0,1,0,TX,M,17,53 years,510,4,0,2,30 years
25268,12-05-19,0,0,0,0,3117,28,5308818,14,0,0,0,1,0,1,0,AZ,M,55,44 years,510,3,0,1,23 years
43651,11/29/2019,0,0,0,0,899,6,5175365,30,0,0,0,3,0,0,0,AZ,P,54,23 years,510,4,0,3,4 years
22255,11/28/2019,0,0,0,0,608,27,5175795,15,0,0,0,1,0,0,0,AZ,M,29,38 years,510,3,0,3,16 years
4077,11/18/2019,0,0,0,0,4147,4,6213638,9,0,0,0,2,0,0,0,AZ,P,48,46 years,510,3,0,4,25 years
39921,11/16/2019,0,0,0,0,1210,4,6782578,12,0,0,0,1,0,0,0,TX,P,36,58 years,510,5,0,2,33 years
85237,11-06-19,0,0,0,0,3076,30,1627771,26,0,0,0,4,0,0,0,TX,M,30,24 years,510,8,0,2,5 years
31000,11-03-19,1,0,0,0,3730,10,7013874,7,0,0,0,3,0,1,0,CA,P,39,32 years,510,2,0,4,11 years
43577,11-03-19,0,0,0,0,2891,5,6050620,,0,0,0,2,0,0,0,AZ,M,52,55 years,510,6,0,3,33 years
19641,11-01-19,0,0,0,0,2461,27,2839204,9,0,0,0,1,0,0,0,TX,M,9,30 years,510,3,0,1,8 years
66937,10/29/2019,0,0,0,0,3393,23,7044855,9,0,0,0,3,0,1,0,AZ,P,27,50 years,510,6,0,1,26 years
87956,10/24/2019,1,0,0,0,1728,27,3664688,20,0,0,0,1,0,1,0,FL,M,46,34 years,510,1,0,1,9 years
87332,10/22/2019,0,0,0,0,1642,27,2298238,9,0,0,0,1,0,0,0,AZ,P,58,57 years,510,3,0,4,32 years
17589,11/22/2019,0,0,0,0,1678,18,4753453,14,0,0,0,1,0,1,0,AZ,M,57,31 years,510,1,0,2,8 years
42013,11/19/2019,0,0,0,0,1737,9,3759930,11,0,0,0,1,0,1,0,TX,M,58,50 years,510,4,0,2,30 years
64354,11-11-19,0,0,1,0,2070,3,6585962,14,0,0,0,1,0,1,0,AZ,P,40,41 years,510,4,0,1,23 years
55036,11-07-19,0,0,0,0,3636,19,5681356,26,0,0,0,3,0,1,0,TX,M,38,40 years,510,4,0,1,20 years
46299,11-03-19,0,0,0,0,2650,29,3721883,8,0,0,0,1,0,0,0,TX,P,14,45 years,510,4,0,3,26 years
72618,11-01-19,0,0,0,0,3603,15,7362979,22,0,0,1,3,0,0,0,TX,M,15,29 years,510,3,0,1,7 years
9922,10/31/2019,0,0,0,0,1279,15,6592621,14,0,0,0,5,0,0,0,AZ,M,41,45 years,510,5,0,1,27 years
50144,10/25/2019,0,0,0,0,2686,17,4591443,,0,0,0,4,0,0,0,TX,P,10,56 years,510,6,0,1,34 years
88627,12/31/2019,0,0,0,0,4988,31,6244435,26,0,0,1,5,0,0,0,TX,M,23,26 years,510,3,0,1,8 years
84795,12/25/2019,0,0,0,0,3573,20,3863798,32,0,0,0,5,0,0,0,TX,M,33,27 years,510,3,0,2,7 years
50052,12/25/2019,1,0,0,0,4625,15,6166001,18,0,0,0,2,0,1,0,TX,M,44,42 years,510,5,0,2,20 years
40265,12/24/2019,0,0,0,0,4288,30,5518423,15,0,0,0,1,0,0,0,AZ,M,52,28 years,510,3,0,3,5 years
50755,12/20/2019,0,1,0,0,3547,2,6460260,27,0,0,0,3,0,0,0,AZ,M,27,60 years,511,3,0,2,35 years
90843,12-12-19,0,0,0,0,2242,26,4252375,22,0,0,0,5,0,0,0,TX,M,25,59 years,511,4,0,2,35 years
8005,12-07-19,0,0,0,0,4762,17,7658365,22,0,0,0,4,0,1,0,TX,P,19,58 years,511,4,0,3,34 years
82058,11/30/2019,1,0,0,0,4315,12,5198099,11,0,0,0,4,0,1,0,NJ,M,45,37 years,511,1,0,1,13 years
78567,11/30/2019,0,0,0,0,2590,28,3310125,18,0,0,0,4,0,0,0,AZ,M,58,37 years,511,3,0,2,14 years
4307,11/29/2019,0,0,0,0,663,4,2014366,26,0,0,0,3,0,0,0,AZ,P,31,49 years,511,5,0,2,31 years
80230,11/28/2019,0,0,0,0,3731,15,2399832,8,0,0,0,4,0,0,0,AZ,M,6,54 years,511,6,0,4,34 years
74640,11/28/2019,0,0,0,0,4864,8,7973009,8,0,0,0,1,0,0,0,AZ,M,54,29 years,511,7,0,3,9 years
17715,11/23/2019,0,0,0,0,3683,15,7296955,22,0,0,0,4,0,0,0,TX,M,37,41 years,511,1,0,3,21 years
48085,11-06-19,0,0,0,0,1002,23,7514638,14,0,0,0,3,0,1,0,AZ,M,29,40 years,511,4,1,2,15 years
42228,10/29/2019,0,0,0,0,2989,28,1618333,26,0,0,0,3,0,1,0,TX,P,17,36 years,511,3,0,1,14 years
10965,10/29/2019,1,0,0,0,1152,23,7604273,,0,0,0,5,0,0,0,TX,P,31,45 years,511,4,0,1,23 years
1022,12/27/2019,0,0,0,0,1829,14,2462769,,0,0,0,3,0,0,0,AZ,P,60,45 years,511,2,0,2,24 years
57173,12/25/2019,0,0,0,0,4199,22,1921094,15,0,0,0,1,0,0,0,AZ,P,20,23 years,511,2,0,1,4 years
8859,12-12-19,0,0,0,0,4565,21,5149294,13,0,0,0,2,0,1,0,TX,P,7,31 years,511,5,0,2,9 years
85093,12-10-19,0,0,0,0,1170,18,2941772,20,0,0,0,3,0,0,0,TX,M,34,33 years,511,2,0,2,12 years
39107,12-08-19,0,0,0,0,4741,9,5266923,20,0,0,0,5,0,1,0,AZ,M,49,50 years,511,6,0,1,32 years
73579,12-07-19,0,0,0,0,4111,30,3198447,14,1,0,0,2,0,0,0,TX,P,17,31 years,511,4,0,1,9 years
99860,11/29/2019,0,0,0,0,4896,5,1712215,24,0,0,0,4,0,0,0,AZ,M,41,43 years,511,5,0,1,23 years
51589,11/29/2019,0,0,0,0,4028,25,4265702,8,0,0,0,2,0,1,0,AZ,M,42,52 years,511,4,0,1,27 years
17287,11/28/2019,0,0,0,0,3347,28,6694258,26,0,0,0,4,0,0,0,AZ,P,12,47 years,511,3,0,2,27 years
15328,11/27/2019,0,0,0,0,833,13,1818645,22,0,0,0,3,0,0,0,AZ,M,38,29 years,512,6,0,3,8 years
35208,11/21/2019,0,0,0,0,2221,9,1447435,,0,0,0,5,0,0,0,TX,M,2,47 years,512,4,0,4,28 years
4894,11/17/2019,0,0,0,0,4414,14,4916384,20,0,0,0,1,0,0,0,TX,P,7,50 years,512,3,0,4,31 years
34063,11/16/2019,0,0,0,0,984,21,3108895,9,0,0,0,4,0,0,0,AZ,M,10,37 years,512,3,0,2,12 years
49243,11/16/2019,0,0,0,0,4155,5,1341922,15,0,0,0,2,0,0,0,TX,P,20,44 years,512,5,0,4,26 years
99381,11/15/2019,0,0,0,0,1460,26,2574816,15,0,0,1,3,0,1,0,TX,M,44,45 years,512,3,0,4,22 years
53327,11/14/2019,0,1,0,0,4971,31,7814116,28,0,0,0,4,0,1,0,TX,M,27,42 years,512,6,0,1,24 years
49866,11-12-19,0,0,0,0,4057,24,7679116,10,0,0,1,3,0,1,0,TX,M,58,52 years,512,7,1,1,27 years
1282,11-12-19,0,1,0,0,693,17,7592334,18,0,0,0,2,0,0,0,TX,P,34,52 years,512,3,0,4,31 years
12425,11-06-19,0,0,0,1,2650,17,2321299,7,0,0,0,5,0,1,0,AZ,P,2,28 years,512,4,0,2,9 years
55714,11-04-19,0,0,0,0,3212,31,2840667,,0,0,0,5,0,1,0,AZ,P,30,26 years,512,5,0,4,2 years
54452,11-01-19,0,0,0,0,4483,5,4554497,11,0,0,0,1,0,0,0,TX,P,57,47 years,512,1,0,4,29 years
16496,10/29/2019,0,0,0,0,4277,2,4250180,9,0,0,0,5,0,1,0,TX,M,36,27 years,512,4,0,2,5 years
94974,10/28/2019,0,0,0,0,1631,90,7585111,27,0,0,0,3,0,0,0,TX,P,6,47 years,512,3,0,2,24 years
87554,12/31/2019,0,0,0,0,1508,25,3528747,13,1,1,1,3,0,0,0,TX,M,5,25 years,512,2,0,2,3 years
1346,12/31/2019,0,0,0,0,1623,7,3005255,28,0,1,1,1,0,0,0,AZ,P,55,31 years,512,4,0,2,10 years
45722,12/22/2019,0,0,0,0,1748,32,7683919,30,0,0,0,4,0,0,0,AZ,M,4,30 years,512,6,0,1,9 years
54926,12/17/2019,0,0,0,0,1163,11,4751616,18,0,0,0,4,0,1,0,CA,M,56,43 years,512,3,0,3,23 years
90795,12/17/2019,0,0,0,0,1477,32,2022014,30,0,0,0,4,0,0,0,AZ,M,34,33 years,512,5,0,3,10 years
10631,12-07-19,0,0,0,0,2592,31,1979510,27,0,0,0,2,0,1,0,TX,M,16,53 years,512,1,0,2,29 years
63866,12-05-19,0,0,0,0,4848,28,7164309,15,0,0,0,3,0,0,0,TX,M,53,38 years,512,7,0,3,15 years
71640,12-02-19,0,0,0,0,3831,17,6751498,18,0,0,0,4,0,0,0,TX,P,39,59 years,513,3,0,3,35 years
66072,11/28/2019,0,0,0,0,1936,15,1775354,30,0,0,0,5,0,0,0,TX,P,30,37 years,513,2,0,2,17 years
64456,11/27/2019,0,0,0,0,1800,18,5496220,9,0,0,0,4,0,1,0,TX,P,8,46 years,513,4,0,3,26 years
73887,11/26/2019,0,0,0,0,872,21,7594453,18,1,0,0,2,0,0,0,AZ,M,20,50 years,513,3,0,1,30 years
74608,11/26/2019,0,0,0,0,957,26,5281968,7,0,0,1,2,0,0,0,AZ,P,26,43 years,513,3,0,3,23 years
47342,11/23/2019,0,0,0,0,960,11,5762054,13,0,0,0,1,0,0,0,TX,P,45,57 years,513,3,0,4,35 years
83584,11/13/2019,0,0,1,0,4829,10,5376468,15,0,0,0,3,0,0,0,TX,M,2,21 years,513,5,0,4,3 years
10233,11-11-19,0,0,0,0,2049,3,2267564,20,0,0,0,3,0,1,0,TX,M,3,55 years,513,7,1,2,34 years
